name,diameter,weight,red,green,blue
orange,8.97,160.35,161,77,10
orange,8.97,160.35,152,86,2
orange,8.98,160.38,178,59,10
orange,8.98,160.38,131,100,5
orange,8.98,160.39,163,86,2
orange,8.98,160.39,165,78,10
orange,8.98,160.39,155,102,3
orange,8.98,160.39,148,65,2
orange,8.98,160.41,164,61,2
orange,8.98,160.42,144,88,14
orange,8.98,160.44,158,62,6
orange,8.99,160.47,171,72,19
orange,8.99,160.48,147,79,4
orange,8.99,160.49,155,78,8
orange,8.99,160.49,165,75,2
orange,8.99,160.5,143,81,12
orange,8.99,160.51,162,72,2
orange,8.99,160.53,161,79,11
orange,8.99,160.55,154,58,2
orange,8.99,160.58,159,96,13
orange,8.99,160.59,161,75,9
orange,8.99,160.59,149,79,3
orange,9.0,160.6,154,96,17
orange,9.0,160.62,132,62,20
orange,9.0,160.62,148,87,7
orange,9.0,160.63,162,80,2
orange,9.0,160.64,151,91,3
orange,9.0,160.65,154,64,2
orange,9.0,160.66,146,79,2
orange,9.0,160.68,158,76,2
orange,9.0,160.68,145,90,2
orange,9.0,160.7,150,87,16
orange,9.0,160.7,159,74,8
orange,9.0,160.71,156,89,13
orange,9.0,160.71,154,75,2
orange,9.0,160.72,151,92,3
orange,9.0,160.73,164,78,2
orange,9.0,160.74,149,72,2
orange,9.01,160.75,165,95,2
orange,9.01,160.75,174,75,2
orange,9.01,160.76,170,78,2
orange,9.01,160.79,149,70,10
orange,9.01,160.79,141,78,10
orange,9.01,160.79,140,55,8
orange,9.01,160.79,170,80,4
orange,9.01,160.82,147,79,2
orange,9.01,160.84,145,87,2
orange,9.01,160.84,181,88,22
orange,9.01,160.85,156,68,2
orange,9.01,160.85,155,78,10
orange,9.02,160.86,139,79,2
orange,9.02,160.86,164,80,19
orange,9.02,160.86,147,85,2
orange,9.02,160.9,163,71,7
orange,9.02,160.91,179,101,14
orange,9.02,160.92,153,80,2
orange,9.02,160.92,147,94,6
orange,9.02,160.94,147,72,2
orange,9.02,160.95,141,86,2
orange,9.02,160.96,152,68,2
orange,9.02,160.98,162,79,8
orange,9.02,160.99,165,94,10
orange,9.02,161.01,168,83,4
orange,9.02,161.01,159,76,5
orange,9.02,161.02,153,92,2
orange,9.02,161.03,155,77,13
orange,9.03,161.04,165,83,2
orange,9.03,161.05,152,88,2
orange,9.03,161.06,160,78,26
orange,9.03,161.09,167,81,7
orange,9.03,161.12,141,74,2
orange,9.03,161.12,162,84,18
orange,9.03,161.13,148,97,2
orange,9.03,161.15,155,72,3
orange,9.03,161.16,159,81,11
orange,9.03,161.19,137,82,5
orange,9.03,161.19,160,78,2
orange,9.03,161.2,151,91,2
orange,9.03,161.22,161,79,2
orange,9.03,161.22,150,59,8
orange,9.03,161.23,143,85,2
orange,9.03,161.23,156,93,2
orange,9.03,161.24,153,75,14
orange,9.03,161.25,149,98,14
orange,9.03,161.26,159,102,16
orange,9.04,161.27,166,88,20
orange,9.04,161.29,160,70,16
orange,9.04,161.3,168,83,2
orange,9.04,161.31,158,89,2
orange,9.04,161.31,169,79,6
orange,9.04,161.32,173,75,13
orange,9.04,161.32,162,91,12
orange,9.04,161.32,142,94,2
orange,9.04,161.33,164,72,2
orange,9.04,161.35,156,64,2
orange,9.04,161.36,158,80,5
orange,9.04,161.36,166,102,2
orange,9.04,161.38,138,73,17
orange,9.05,161.4,157,100,13
orange,9.05,161.42,165,82,2
orange,9.05,161.42,145,71,9
orange,9.05,161.45,145,78,2
orange,9.05,161.45,158,93,15
orange,9.05,161.47,165,84,28
orange,9.05,161.49,159,76,8
orange,9.05,161.49,156,83,2
orange,9.05,161.5,169,90,15
orange,9.05,161.5,156,71,2
orange,9.05,161.5,150,87,2
orange,9.05,161.51,152,86,7
orange,9.05,161.51,176,65,10
orange,9.05,161.52,147,105,12
orange,9.05,161.52,155,91,9
orange,9.05,161.53,146,79,8
orange,9.05,161.54,160,94,27
orange,9.05,161.54,138,87,18
orange,9.05,161.55,153,89,2
orange,9.05,161.56,152,75,12
orange,9.05,161.58,147,73,6
orange,9.06,161.58,157,79,9
orange,9.06,161.61,160,77,11
orange,9.06,161.62,159,69,4
orange,9.06,161.62,151,88,4
orange,9.06,161.62,171,79,2
orange,9.06,161.62,157,90,2
orange,9.06,161.65,164,75,7
orange,9.06,161.66,157,63,2
orange,9.06,161.66,162,73,28
orange,9.06,161.67,154,90,14
orange,9.06,161.68,147,88,6
orange,9.06,161.68,155,96,13
orange,9.06,161.68,163,88,7
orange,9.06,161.69,159,84,2
orange,9.06,161.71,168,95,2
orange,9.06,161.71,150,83,2
orange,9.06,161.73,180,74,20
orange,9.06,161.73,135,84,13
orange,9.06,161.74,149,87,10
orange,9.06,161.77,157,75,2
orange,9.07,161.8,153,91,6
orange,9.07,161.81,156,77,8
orange,9.07,161.81,141,66,2
orange,9.07,161.83,162,66,11
orange,9.07,161.84,152,97,10
orange,9.07,161.84,161,74,13
orange,9.07,161.84,147,81,2
orange,9.07,161.84,149,92,2
orange,9.07,161.86,154,87,2
orange,9.07,161.86,160,70,2
orange,9.08,161.86,147,75,2
orange,9.08,161.86,156,89,8
orange,9.08,161.88,154,71,12
orange,9.08,161.91,153,90,2
orange,9.08,161.91,156,75,2
orange,9.08,161.93,154,92,5
orange,9.08,161.94,142,72,15
orange,9.08,161.96,166,67,2
orange,9.08,161.96,163,96,5
orange,9.08,161.98,160,73,13
orange,9.08,161.98,154,84,2
orange,9.08,161.98,161,79,2
orange,9.08,161.99,163,89,12
orange,9.08,162.0,153,84,2
orange,9.08,162.01,165,79,12
orange,9.09,162.03,158,80,2
orange,9.09,162.05,153,83,5
orange,9.09,162.06,163,72,8
orange,9.09,162.07,133,84,2
orange,9.09,162.08,160,76,2
orange,9.09,162.1,153,92,2
orange,9.09,162.11,155,80,20
orange,9.09,162.12,166,92,2
orange,9.09,162.13,161,85,21
orange,9.09,162.13,156,67,5
orange,9.09,162.17,160,92,11
orange,9.09,162.18,159,102,23
orange,9.09,162.18,149,71,2
orange,9.09,162.18,158,77,2
orange,9.09,162.18,168,73,2
orange,9.09,162.2,146,85,4
orange,9.1,162.2,170,90,7
orange,9.1,162.21,163,81,13
orange,9.1,162.21,152,76,2
orange,9.1,162.22,165,83,12
orange,9.1,162.23,147,88,8
orange,9.1,162.27,144,87,26
orange,9.1,162.28,141,89,2
orange,9.1,162.29,175,79,6
orange,9.1,162.31,144,78,17
orange,9.1,162.33,141,94,5
orange,9.1,162.33,188,78,4
orange,9.1,162.33,155,101,20
orange,9.1,162.36,162,102,9
orange,9.1,162.36,162,69,2
orange,9.1,162.37,154,86,3
orange,9.1,162.38,152,86,2
orange,9.1,162.38,149,81,21
orange,9.1,162.39,170,96,10
orange,9.1,162.4,149,60,7
orange,9.1,162.4,151,87,8
orange,9.11,162.41,170,103,4
orange,9.11,162.41,153,83,2
orange,9.11,162.42,158,73,2
orange,9.11,162.43,151,79,5
orange,9.11,162.44,157,70,5
orange,9.11,162.47,157,87,2
orange,9.11,162.48,170,95,2
orange,9.11,162.49,133,76,2
orange,9.11,162.5,167,81,4
orange,9.11,162.5,147,78,2
orange,9.11,162.5,175,94,3
orange,9.11,162.52,173,71,2
orange,9.11,162.52,163,92,2
orange,9.11,162.52,162,72,2
orange,9.11,162.54,151,93,2
orange,9.12,162.54,163,97,8
orange,9.12,162.54,167,72,13
orange,9.12,162.57,132,83,2
orange,9.12,162.57,146,78,12
orange,9.12,162.58,151,80,22
orange,9.12,162.59,137,88,12
orange,9.12,162.6,148,95,16
orange,9.12,162.63,139,89,14
orange,9.12,162.63,170,91,11
orange,9.12,162.63,152,78,2
orange,9.12,162.63,152,94,4
orange,9.12,162.64,173,92,6
orange,9.12,162.64,167,74,3
orange,9.12,162.65,146,86,2
orange,9.12,162.66,153,102,2
orange,9.12,162.66,153,88,12
orange,9.12,162.66,147,78,2
orange,9.12,162.67,152,89,17
orange,9.12,162.68,160,85,2
orange,9.13,162.69,162,90,13
orange,9.13,162.72,170,86,6
orange,9.13,162.73,148,83,16
orange,9.13,162.74,164,73,23
orange,9.13,162.75,142,66,4
orange,9.13,162.77,161,61,6
orange,9.13,162.78,176,79,14
orange,9.13,162.79,160,89,2
orange,9.13,162.88,176,92,13
orange,9.13,162.88,146,73,2
orange,9.13,162.89,161,82,4
orange,9.13,162.91,171,88,6
orange,9.14,162.92,161,96,18
orange,9.14,162.92,150,73,2
orange,9.14,162.93,162,78,24
orange,9.14,162.94,141,71,22
orange,9.14,162.96,162,101,17
orange,9.14,162.96,173,71,20
orange,9.14,162.97,158,72,2
orange,9.14,162.98,161,78,10
orange,9.14,162.98,158,87,2
orange,9.14,162.99,167,93,2
orange,9.14,162.99,150,85,2
orange,9.14,162.99,160,96,11
orange,9.15,163.02,159,81,6
orange,9.15,163.1,166,74,11
orange,9.15,163.11,149,92,10
orange,9.15,163.11,147,74,10
orange,9.15,163.13,160,77,15
orange,9.15,163.13,155,65,34
orange,9.15,163.13,176,76,2
orange,9.15,163.16,162,87,2
orange,9.16,163.17,156,74,11
orange,9.16,163.17,156,84,13
orange,9.16,163.17,147,76,6
orange,9.16,163.18,152,93,5
orange,9.16,163.18,154,80,2
orange,9.16,163.19,155,86,15
orange,9.16,163.19,165,66,3
orange,9.16,163.21,156,89,2
orange,9.16,163.24,164,89,4
orange,9.16,163.24,151,72,5
orange,9.16,163.25,148,88,8
orange,9.16,163.25,151,96,13
orange,9.16,163.25,172,81,2
orange,9.16,163.27,169,87,19
orange,9.16,163.29,162,80,15
orange,9.17,163.33,176,89,10
orange,9.17,163.33,158,81,2
orange,9.17,163.36,162,89,2
orange,9.17,163.36,151,86,7
orange,9.17,163.4,149,92,22
orange,9.17,163.4,159,57,2
orange,9.17,163.42,170,67,7
orange,9.17,163.44,169,80,5
orange,9.17,163.45,141,82,10
orange,9.17,163.47,149,72,18
orange,9.17,163.48,165,96,11
orange,9.17,163.49,152,82,9
orange,9.17,163.49,150,79,16
orange,9.18,163.54,176,68,2
orange,9.18,163.54,162,98,2
orange,9.18,163.55,153,84,2
orange,9.18,163.56,153,81,2
orange,9.18,163.56,163,93,8
orange,9.18,163.56,186,79,2
orange,9.18,163.56,160,72,14
orange,9.18,163.57,157,81,2
orange,9.18,163.57,168,78,2
orange,9.18,163.57,170,74,2
orange,9.18,163.59,159,97,2
orange,9.18,163.59,163,80,5
orange,9.18,163.65,166,90,30
orange,9.19,163.67,153,83,2
orange,9.19,163.67,148,77,8
orange,9.19,163.67,156,91,2
orange,9.19,163.68,160,95,2
orange,9.19,163.68,145,89,12
orange,9.19,163.68,156,81,2
orange,9.19,163.69,150,84,7
orange,9.19,163.69,161,74,12
orange,9.19,163.7,135,96,15
orange,9.19,163.71,145,91,2
orange,9.19,163.73,145,72,2
orange,9.19,163.76,159,71,6
orange,9.2,163.76,174,74,10
orange,9.2,163.77,153,83,18
orange,9.2,163.77,165,77,2
orange,9.2,163.78,151,82,9
orange,9.2,163.78,160,87,2
orange,9.2,163.78,159,82,2
orange,9.2,163.79,141,89,2
orange,9.2,163.8,173,96,11
orange,9.2,163.8,158,60,5
orange,9.21,163.81,160,83,2
orange,9.21,163.82,148,82,2
orange,9.21,163.83,168,72,21
orange,9.21,163.83,144,89,4
orange,9.21,163.85,163,72,7
orange,9.21,163.85,162,89,3
orange,9.21,163.87,167,84,10
orange,9.21,163.89,154,71,13
orange,9.21,163.9,143,86,2
orange,9.21,163.9,172,90,2
orange,9.21,163.91,171,74,20
orange,9.21,163.91,156,70,10
orange,9.21,163.92,164,66,19
orange,9.21,163.92,168,74,8
orange,9.22,163.94,173,82,2
orange,9.22,163.95,149,54,3
orange,9.22,163.96,165,80,14
orange,9.22,163.96,150,78,2
orange,9.22,163.97,153,86,2
orange,9.22,164.0,158,97,6
orange,9.22,164.01,139,83,5
orange,9.22,164.01,171,73,15
orange,9.22,164.05,153,85,2
orange,9.22,164.06,153,83,21
orange,9.22,164.06,166,72,8
orange,9.22,164.07,151,78,2
orange,9.22,164.1,156,85,6
orange,9.23,164.12,150,68,2
orange,9.23,164.13,152,75,2
orange,9.23,164.18,165,89,4
orange,9.23,164.18,173,71,6
orange,9.23,164.18,163,85,2
orange,9.23,164.19,168,79,12
orange,9.23,164.2,165,94,18
orange,9.23,164.2,149,70,5
orange,9.23,164.2,171,77,2
orange,9.23,164.2,144,68,12
orange,9.23,164.2,142,90,2
orange,9.23,164.22,160,69,6
orange,9.23,164.23,169,76,2
orange,9.23,164.25,148,85,2
orange,9.23,164.26,166,80,25
orange,9.23,164.28,159,72,2
orange,9.23,164.29,173,89,2
orange,9.24,164.32,147,80,2
orange,9.24,164.32,170,83,2
orange,9.24,164.36,171,80,2
orange,9.24,164.36,163,92,14
orange,9.24,164.36,166,81,10
orange,9.24,164.4,165,81,2
orange,9.24,164.4,150,77,6
orange,9.24,164.41,171,98,19
orange,9.24,164.42,177,86,9
orange,9.24,164.43,145,78,2
orange,9.24,164.43,146,80,15
orange,9.25,164.44,169,86,2
orange,9.25,164.44,136,82,7
orange,9.25,164.44,155,60,22
orange,9.25,164.45,168,76,4
orange,9.25,164.45,140,63,2
orange,9.25,164.45,163,78,7
orange,9.25,164.46,158,92,12
orange,9.25,164.47,145,82,2
orange,9.25,164.48,156,82,2
orange,9.25,164.53,168,82,2
orange,9.25,164.53,137,90,2
orange,9.25,164.54,175,77,4
orange,9.25,164.56,154,90,6
orange,9.25,164.59,164,61,2
orange,9.25,164.6,158,87,18
orange,9.25,164.61,157,97,2
orange,9.25,164.62,153,96,13
orange,9.25,164.62,159,94,10
orange,9.25,164.64,156,75,2
orange,9.25,164.64,155,76,7
orange,9.25,164.66,163,95,25
orange,9.26,164.67,159,82,2
orange,9.26,164.67,140,66,11
orange,9.26,164.7,156,75,10
orange,9.26,164.71,158,86,2
orange,9.26,164.72,154,82,13
orange,9.26,164.76,158,84,2
orange,9.26,164.77,159,84,2
orange,9.26,164.78,155,74,6
orange,9.26,164.8,163,65,3
orange,9.27,164.82,157,84,2
orange,9.27,164.83,172,78,2
orange,9.27,164.83,156,84,2
orange,9.27,164.84,150,87,2
orange,9.27,164.85,151,83,2
orange,9.27,164.87,166,82,2
orange,9.27,164.88,152,57,17
orange,9.27,164.92,145,104,2
orange,9.27,164.93,155,79,4
orange,9.27,164.94,150,86,3
orange,9.27,164.94,149,112,6
orange,9.27,164.95,168,94,2
orange,9.27,164.96,154,96,2
orange,9.27,164.99,145,86,20
orange,9.27,165.01,154,83,2
orange,9.27,165.02,177,84,2
orange,9.27,165.02,154,81,2
orange,9.28,165.02,140,91,2
orange,9.28,165.04,158,85,5
orange,9.28,165.07,152,90,15
orange,9.28,165.08,176,79,12
orange,9.28,165.11,140,77,6
orange,9.28,165.11,163,84,2
orange,9.28,165.11,154,89,4
orange,9.28,165.11,146,64,6
orange,9.28,165.15,169,77,2
orange,9.28,165.15,157,78,11
orange,9.28,165.16,154,88,20
orange,9.29,165.16,160,53,2
orange,9.29,165.17,161,73,19
orange,9.29,165.17,153,79,24
orange,9.29,165.21,152,88,2
orange,9.29,165.21,162,86,2
orange,9.29,165.22,161,71,6
orange,9.29,165.22,142,99,2
orange,9.29,165.24,151,84,2
orange,9.29,165.24,161,88,2
orange,9.29,165.24,159,77,9
orange,9.29,165.25,149,92,11
orange,9.29,165.26,161,75,5
orange,9.29,165.27,151,81,2
orange,9.3,165.3,154,79,2
orange,9.3,165.32,152,61,3
orange,9.3,165.38,182,86,2
orange,9.3,165.39,156,84,12
orange,9.3,165.4,150,75,12
orange,9.3,165.4,143,68,2
orange,9.3,165.41,154,75,9
orange,9.3,165.42,150,78,15
orange,9.3,165.43,171,85,3
orange,9.3,165.43,165,82,19
orange,9.3,165.46,170,91,16
orange,9.3,165.46,153,68,2
orange,9.3,165.46,157,93,22
orange,9.3,165.47,167,65,17
orange,9.3,165.48,151,72,16
orange,9.3,165.54,165,90,12
orange,9.3,165.54,151,77,2
orange,9.31,165.54,162,90,2
orange,9.31,165.54,157,81,2
orange,9.31,165.55,161,83,12
orange,9.31,165.56,139,81,2
orange,9.31,165.58,165,62,2
orange,9.31,165.58,167,73,2
orange,9.31,165.59,149,92,2
orange,9.31,165.59,151,96,24
orange,9.31,165.6,161,71,13
orange,9.31,165.6,149,86,4
orange,9.31,165.61,134,69,10
orange,9.31,165.62,161,101,2
orange,9.31,165.63,146,75,8
orange,9.31,165.67,156,91,2
orange,9.32,165.69,170,74,13
orange,9.32,165.7,160,87,2
orange,9.32,165.7,146,99,2
orange,9.32,165.71,172,66,6
orange,9.32,165.71,153,66,2
orange,9.32,165.72,167,75,5
orange,9.32,165.73,163,103,2
orange,9.32,165.74,145,104,2
orange,9.33,165.74,160,81,11
orange,9.33,165.76,159,82,2
orange,9.33,165.76,160,82,2
orange,9.33,165.76,156,81,2
orange,9.33,165.77,157,75,7
orange,9.33,165.79,157,81,12
orange,9.33,165.82,164,77,6
orange,9.33,165.84,176,96,20
orange,9.33,165.85,163,77,2
orange,9.33,165.87,141,72,2
orange,9.33,165.89,149,68,8
orange,9.33,165.91,132,95,15
orange,9.34,165.91,148,77,2
orange,9.34,165.91,168,81,2
orange,9.34,165.94,159,81,2
orange,9.34,165.95,164,75,6
orange,9.34,165.96,155,76,2
orange,9.35,165.99,147,54,2
orange,9.35,165.99,173,81,5
orange,9.35,165.99,155,77,7
orange,9.35,166.0,163,79,2
orange,9.35,166.02,163,90,2
orange,9.35,166.03,150,88,20
orange,9.35,166.04,161,101,2
orange,9.36,166.05,166,87,2
orange,9.36,166.06,171,89,4
orange,9.36,166.1,144,72,10
orange,9.36,166.14,161,84,33
orange,9.36,166.15,156,73,13
orange,9.36,166.15,153,83,2
orange,9.36,166.19,164,92,15
orange,9.36,166.19,175,75,2
orange,9.36,166.2,163,91,18
orange,9.37,166.2,143,91,10
orange,9.37,166.2,158,67,10
orange,9.37,166.21,165,82,2
orange,9.37,166.22,152,90,5
orange,9.37,166.23,155,77,2
orange,9.37,166.27,163,71,16
orange,9.37,166.28,172,80,13
orange,9.37,166.32,163,74,2
orange,9.37,166.35,170,87,2
orange,9.37,166.38,144,71,2
orange,9.37,166.4,174,85,3
orange,9.37,166.4,153,91,25
orange,9.38,166.42,149,82,2
orange,9.38,166.43,149,88,18
orange,9.38,166.46,153,76,28
orange,9.38,166.48,162,104,19
orange,9.38,166.49,149,75,2
orange,9.38,166.49,152,69,2
orange,9.38,166.51,163,79,2
orange,9.39,166.53,150,62,2
orange,9.39,166.55,147,89,3
orange,9.39,166.68,148,82,18
orange,9.39,166.69,157,82,2
orange,9.39,166.71,157,109,14
orange,9.39,166.71,175,85,2
orange,9.39,166.74,153,96,25
orange,9.39,166.75,153,82,3
orange,9.39,166.78,158,84,9
orange,9.39,166.78,164,74,15
orange,9.39,166.78,143,86,4
orange,9.39,166.81,154,76,2
orange,9.39,166.81,144,76,2
orange,9.39,166.82,143,91,5
orange,9.39,166.84,155,71,2
orange,9.39,166.88,164,87,12
orange,9.4,166.9,152,92,6
orange,9.4,166.9,150,76,3
orange,9.4,166.91,154,73,2
orange,9.4,166.91,147,85,17
orange,9.4,166.91,171,96,14
orange,9.4,166.93,155,59,21
orange,9.4,166.95,159,89,2
orange,9.4,166.95,149,86,2
orange,9.4,166.97,144,88,2
orange,9.4,166.99,155,87,2
orange,9.4,167.0,150,85,9
orange,9.41,167.02,169,68,2
orange,9.41,167.02,178,71,6
orange,9.41,167.04,155,88,26
orange,9.41,167.05,154,66,2
orange,9.41,167.07,155,89,2
orange,9.41,167.09,151,84,2
orange,9.41,167.12,147,91,16
orange,9.41,167.13,146,106,2
orange,9.41,167.14,165,72,8
orange,9.41,167.18,148,84,2
orange,9.41,167.19,148,71,6
orange,9.42,167.19,157,79,5
orange,9.42,167.2,150,88,18
orange,9.42,167.22,156,80,2
orange,9.42,167.22,156,88,6
orange,9.42,167.23,156,92,6
orange,9.42,167.25,174,80,12
orange,9.42,167.25,150,88,13
orange,9.42,167.27,159,71,14
orange,9.43,167.27,164,85,2
orange,9.43,167.28,157,92,2
orange,9.43,167.31,156,83,4
orange,9.43,167.32,163,77,18
orange,9.43,167.32,177,62,4
orange,9.43,167.33,167,78,2
orange,9.43,167.35,167,75,7
orange,9.43,167.35,146,85,2
orange,9.43,167.36,149,72,2
orange,9.43,167.37,165,84,3
orange,9.44,167.37,163,88,2
orange,9.44,167.37,158,85,9
orange,9.44,167.38,150,83,2
orange,9.44,167.4,163,81,8
orange,9.44,167.4,153,86,2
orange,9.44,167.41,158,66,7
orange,9.44,167.43,162,83,12
orange,9.44,167.44,158,78,2
orange,9.44,167.46,147,84,6
orange,9.44,167.53,169,72,2
orange,9.44,167.54,160,76,2
orange,9.44,167.55,164,91,26
orange,9.44,167.56,143,77,5
orange,9.44,167.58,167,64,10
orange,9.44,167.6,151,55,16
orange,9.44,167.61,164,85,2
orange,9.44,167.61,163,102,4
orange,9.45,167.62,156,86,2
orange,9.45,167.64,149,86,11
orange,9.45,167.65,158,63,2
orange,9.45,167.66,144,106,14
orange,9.45,167.66,143,90,11
orange,9.45,167.66,154,80,10
orange,9.45,167.67,153,68,6
orange,9.45,167.68,154,91,2
orange,9.45,167.69,164,75,2
orange,9.45,167.69,138,92,2
orange,9.45,167.7,151,93,2
orange,9.45,167.72,160,76,2
orange,9.45,167.73,153,81,8
orange,9.45,167.75,150,79,16
orange,9.45,167.76,161,82,2
orange,9.45,167.77,155,92,2
orange,9.45,167.78,166,71,4
orange,9.45,167.79,173,74,2
orange,9.46,167.79,160,102,9
orange,9.46,167.84,154,89,14
orange,9.46,167.86,166,92,2
orange,9.46,167.89,163,70,6
orange,9.46,167.91,169,92,3
orange,9.46,167.93,148,74,23
orange,9.46,167.94,152,83,2
orange,9.46,167.96,162,78,21
orange,9.46,167.98,163,86,18
orange,9.47,167.99,157,100,7
orange,9.47,168.0,153,108,4
orange,9.47,168.02,154,89,7
orange,9.47,168.02,144,99,4
orange,9.47,168.05,153,93,5
orange,9.47,168.06,138,75,8
orange,9.47,168.07,154,100,5
orange,9.47,168.08,162,77,2
orange,9.47,168.09,142,78,10
orange,9.47,168.1,164,73,6
orange,9.47,168.15,147,101,2
orange,9.47,168.16,146,89,9
orange,9.48,168.18,162,72,6
orange,9.48,168.2,161,73,6
orange,9.48,168.2,149,76,19
orange,9.48,168.21,160,72,2
orange,9.48,168.26,171,68,2
orange,9.48,168.27,143,80,16
orange,9.48,168.27,168,92,13
orange,9.48,168.29,148,83,2
orange,9.49,168.3,180,68,15
orange,9.49,168.32,166,90,2
orange,9.49,168.32,148,88,2
orange,9.49,168.32,160,91,12
orange,9.49,168.34,164,55,9
orange,9.49,168.35,153,83,2
orange,9.49,168.36,157,95,31
orange,9.49,168.37,160,78,2
orange,9.49,168.4,155,70,2
orange,9.49,168.42,150,85,4
orange,9.49,168.43,156,66,2
orange,9.49,168.43,133,74,2
orange,9.49,168.44,159,87,2
orange,9.49,168.44,167,81,10
orange,9.5,168.44,143,79,2
orange,9.5,168.45,163,86,2
orange,9.5,168.46,156,76,4
orange,9.5,168.47,145,72,2
orange,9.5,168.48,153,73,10
orange,9.5,168.5,170,79,2
orange,9.5,168.53,149,86,2
orange,9.5,168.53,135,81,2
orange,9.5,168.54,152,86,5
orange,9.5,168.54,156,57,20
orange,9.51,168.56,167,59,2
orange,9.51,168.58,140,75,2
orange,9.51,168.58,161,90,2
orange,9.51,168.6,156,84,20
orange,9.51,168.61,145,96,2
orange,9.51,168.64,173,88,2
orange,9.51,168.64,148,81,2
orange,9.51,168.65,171,70,18
orange,9.52,168.66,162,69,7
orange,9.52,168.67,164,92,13
orange,9.52,168.67,158,64,2
orange,9.52,168.7,147,80,2
orange,9.52,168.71,144,75,19
orange,9.52,168.71,163,66,2
orange,9.52,168.72,162,83,15
orange,9.52,168.73,145,78,10
orange,9.52,168.76,158,91,13
orange,9.52,168.76,165,78,5
orange,9.52,168.8,165,76,10
orange,9.52,168.81,170,78,2
orange,9.52,168.82,155,74,2
orange,9.52,168.83,162,90,27
orange,9.52,168.84,156,87,13
orange,9.52,168.86,167,78,2
orange,9.52,168.93,153,76,2
orange,9.52,168.93,148,58,2
orange,9.52,168.95,152,69,3
orange,9.52,168.98,150,99,2
orange,9.53,168.98,150,74,15
orange,9.53,169.0,160,68,19
orange,9.53,169.02,151,100,2
orange,9.53,169.04,154,101,2
orange,9.53,169.07,146,80,5
orange,9.53,169.07,168,80,6
orange,9.53,169.08,156,90,7
orange,9.54,169.09,138,64,17
orange,9.54,169.11,155,78,13
orange,9.54,169.12,153,78,2
orange,9.54,169.14,155,83,2
orange,9.54,169.14,151,86,2
orange,9.54,169.16,172,90,2
orange,9.54,169.18,162,83,7
orange,9.54,169.18,168,96,9
orange,9.54,169.2,163,78,8
orange,9.54,169.23,175,70,2
orange,9.54,169.23,157,85,16
orange,9.54,169.25,151,66,8
orange,9.55,169.26,144,93,2
orange,9.55,169.27,159,64,9
orange,9.55,169.28,148,78,18
orange,9.55,169.29,161,87,12
orange,9.55,169.3,165,61,2
orange,9.55,169.34,147,98,2
orange,9.55,169.35,154,98,13
orange,9.55,169.36,140,85,2
orange,9.56,169.37,157,99,3
orange,9.56,169.37,160,98,12
orange,9.56,169.39,171,79,11
orange,9.56,169.42,164,67,7
orange,9.56,169.43,169,89,2
orange,9.56,169.43,161,59,10
orange,9.56,169.43,153,93,3
orange,9.56,169.44,160,82,6
orange,9.56,169.49,141,69,8
orange,9.56,169.51,158,76,2
orange,9.56,169.55,162,87,6
orange,9.56,169.56,143,90,14
orange,9.56,169.56,144,94,2
orange,9.56,169.59,135,86,6
orange,9.56,169.62,161,90,7
orange,9.56,169.63,151,88,3
orange,9.57,169.64,164,104,2
orange,9.57,169.64,167,72,2
orange,9.57,169.64,145,85,7
orange,9.57,169.65,151,70,2
orange,9.57,169.65,159,79,20
orange,9.57,169.65,160,84,2
orange,9.57,169.66,151,78,28
orange,9.57,169.68,164,89,2
orange,9.57,169.7,156,60,3
orange,9.57,169.73,154,89,5
orange,9.58,169.74,158,84,2
orange,9.58,169.75,134,76,2
orange,9.58,169.75,156,83,14
orange,9.58,169.76,184,78,2
orange,9.58,169.79,136,83,3
orange,9.58,169.8,145,79,4
orange,9.58,169.8,140,101,2
orange,9.58,169.81,171,85,2
orange,9.58,169.82,147,93,2
orange,9.58,169.83,152,90,7
orange,9.58,169.85,159,89,2
orange,9.59,169.85,169,70,4
orange,9.59,169.87,169,90,2
orange,9.59,169.88,139,75,2
orange,9.59,169.89,156,85,7
orange,9.59,169.91,145,94,10
orange,9.59,169.91,166,78,18
orange,9.59,169.95,162,79,2
orange,9.59,169.95,174,70,2
orange,9.59,169.97,170,77,33
orange,9.59,169.98,154,69,13
orange,9.6,169.98,159,90,2
orange,9.6,169.98,155,72,6
orange,9.6,169.99,145,79,2
orange,9.6,170.0,161,84,13
orange,9.6,170.02,145,79,3
orange,9.6,170.02,149,73,2
orange,9.6,170.03,144,80,5
orange,9.6,170.04,165,96,2
orange,9.6,170.07,133,69,10
orange,9.6,170.09,153,75,12
orange,9.6,170.1,143,88,14
orange,9.61,170.11,152,92,21
orange,9.61,170.12,142,62,9
orange,9.61,170.13,143,85,5
orange,9.61,170.14,139,78,3
orange,9.61,170.14,180,95,17
orange,9.61,170.16,162,78,6
orange,9.61,170.2,186,80,10
orange,9.61,170.21,136,82,5
orange,9.61,170.22,152,82,6
orange,9.62,170.22,151,81,10
orange,9.62,170.22,156,83,12
orange,9.62,170.25,160,84,8
orange,9.62,170.28,159,87,11
orange,9.62,170.31,150,79,2
orange,9.62,170.32,165,82,7
orange,9.62,170.33,148,80,8
orange,9.62,170.37,155,82,2
orange,9.62,170.37,148,68,2
orange,9.62,170.39,158,90,2
orange,9.62,170.39,158,106,2
